f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
1788.65 0.000156089 90 1 0 0.00344137 -177.428 1.00002 -6.09688e-05 1 0 0.00156698 0.0163062 0.891346 -2.92645e-05 0 0 0.00175195 -177.431 0.00152483 -177.428 0 0 0.00155492 -179.984 1 0 0.00155472 179.977 0.00173835 2.57147 0.00171334 -177.434 0 0 0 0 0 0 4.00693e-12 90 6.85469e-15 -87.4284 3.89668e-11 -90 7.70211e-15 -87.4337 3.21403e-07 179.979 
1830.74 0.000159762 90 1 0 0.00344153 -177.368 1.00002 -6.24034e-05 1 0 0.00156698 0.0166899 0.891346 -2.99531e-05 0 0 0.00175203 -177.37 0.00152491 -177.368 0 0 0.00155492 -179.983 1 0 0.00155472 179.977 0.00173843 2.63189 0.00171343 -177.373 0 0 0 0 0 0 4.10121e-12 90 7.01632e-15 -87.3679 3.98838e-11 -90 7.88372e-15 -87.3734 3.21403e-07 179.979 
1873.82 0.000163521 90 1 0 0.0034417 -177.306 1.00002 -6.38719e-05 1 0 0.00156698 0.0170827 0.891346 -3.0658e-05 0 0 0.00175212 -177.308 0.00152498 -177.306 0 0 0.00155491 -179.983 1 0 0.00155472 179.976 0.00173852 2.69373 0.00171351 -177.312 0 0 0 0 0 0 4.19772e-12 90 7.18178e-15 -87.3061 4.08223e-11 -90 8.06964e-15 -87.3117 3.21403e-07 179.978 
1917.91 0.000167369 90 1 0 0.00344188 -177.243 1.00002 -6.53748e-05 1 0 0.00156698 0.0174847 0.891346 -3.13794e-05 0 0 0.00175221 -177.245 0.00152506 -177.243 0 0 0.00155491 -179.982 1 0 0.00155472 179.975 0.00173861 2.75702 0.0017136 -177.249 0 0 0 0 0 0 4.2965e-12 90 7.35116e-15 -87.2428 4.17829e-11 -90 8.25996e-15 -87.2485 3.21403e-07 179.978 
1963.04 0.000171308 90 1 0 0.00344207 -177.178 1.00002 -6.69132e-05 1 0 0.00156698 0.0178961 0.891346 -3.21178e-05 0 0 0.00175231 -177.181 0.00152515 -177.178 0 0 0.00155491 -179.982 1 0 0.00155472 179.975 0.00173871 2.82179 0.0017137 -177.184 0 0 0 0 0 0 4.3976e-12 90 7.52456e-15 -87.178 4.27661e-11 -90 8.45479e-15 -87.1839 3.21403e-07 179.977 
2009.23 0.000175339 90 1 0 0.00344227 -177.112 1.00002 -6.84877e-05 1 0 0.00156698 0.0183172 0.891346 -3.28735e-05 0 0 0.00175241 -177.114 0.00152524 -177.112 0 0 0.00155491 -179.982 1 0 0.00155472 179.974 0.00173881 2.88808 0.00171379 -177.118 0 0 0 0 0 0 4.50108e-12 90 7.70206e-15 -87.1117 4.37724e-11 -90 8.65424e-15 -87.1177 3.21403e-07 179.977 
2056.51 0.000179465 90 1 0 0.00344248 -177.044 1.00002 -7.00993e-05 1 0 0.00156697 0.0187482 0.891346 -3.36471e-05 0 0 0.00175252 -177.047 0.00152533 -177.044 0 0 0.00155491 -179.981 1 0 0.00155472 179.974 0.00173891 2.95592 0.0017139 -177.05 0 0 0 0 0 0 4.60699e-12 90 7.88378e-15 -87.0439 4.48024e-11 -90 8.85841e-15 -87.05 3.21403e-07 179.976 
2104.9 0.000183688 90 1 0 0.0034427 -176.974 1.00002 -7.17488e-05 1 0 0.00156697 0.0191894 0.891346 -3.44388e-05 0 0 0.00175263 -176.977 0.00152542 -176.974 0 0 0.00155491 -179.981 1 0 0.00155472 179.973 0.00173902 3.02535 0.001714 -176.981 0 0 0 0 0 0 4.7154e-12 90 8.0698e-15 -86.9745 4.58566e-11 -90 9.06743e-15 -86.9808 3.21403e-07 179.976 
2154.43 0.00018801 90 1 0 0.00344293 -176.903 1.00002 -7.34371e-05 1 0 0.00156697 0.019641 0.891346 -3.52492e-05 0 0 0.00175274 -176.906 0.00152553 -176.903 0 0 0.00155491 -179.98 1 0 0.00155472 179.972 0.00173914 3.0964 0.00171412 -176.91 0 0 0 0 0 0 4.82636e-12 90 8.26024e-15 -86.9034 4.69357e-11 -90 9.28141e-15 -86.9098 3.21403e-07 179.975 
2205.13 0.000192434 90 1 0 0.00344317 -176.831 1.00002 -7.51652e-05 1 0 0.00156697 0.0201032 0.891346 -3.60786e-05 0 0 0.00175286 -176.833 0.00152563 -176.831 0 0 0.00155491 -179.98 1 0 0.00155472 179.972 0.00173926 3.16912 0.00171424 -176.837 0 0 0 0 0 0 4.93993e-12 90 8.4552e-15 -86.8307 4.80401e-11 -90 9.50047e-15 -86.8373 3.21403e-07 179.974 
2257.02 0.000196962 90 1 0 0.00344342 -176.756 1.00002 -7.69339e-05 1 0 0.00156697 0.0205762 0.891346 -3.69276e-05 0 0 0.00175299 -176.759 0.00152574 -176.756 0 0 0.00155491 -179.979 1 0 0.00155473 179.971 0.00173939 3.24353 0.00171436 -176.763 0 0 0 0 0 0 5.05617e-12 90 8.65479e-15 -86.7563 4.91706e-11 -90 9.72473e-15 -86.763 3.21403e-07 179.974 
2310.13 0.000201597 90 1 0 0.00344368 -176.68 1.00002 -7.87442e-05 1 0 0.00156697 0.0210604 0.891346 -3.77966e-05 0 0 0.00175313 -176.683 0.00152586 -176.68 0 0 0.00155491 -179.979 1 0 0.00155473 179.97 0.00173952 3.31969 0.00171449 -176.687 0 0 0 0 0 0 5.17515e-12 90 8.85912e-15 -86.6801 5.03276e-11 -90 9.95432e-15 -86.687 3.21403e-07 179.973 
2364.49 0.000206341 90 1 0 0.00344395 -176.602 1.00002 -8.05971e-05 1 0 0.00156697 0.021556 0.891346 -3.86859e-05 0 0 0.00175327 -176.605 0.00152598 -176.602 0 0 0.00155491 -179.978 1 0 0.00155473 179.97 0.00173966 3.39762 0.00171463 -176.609 0 0 0 0 0 0 5.29692e-12 90 9.06831e-15 -86.6022 5.15119e-11 -90 1.01894e-14 -86.6092 3.21403e-07 179.973 
2420.13 0.000211196 90 1 0 0.00344424 -176.522 1.00002 -8.24937e-05 1 0 0.00156697 0.0220632 0.891346 -3.95963e-05 0 0 0.00175341 -176.525 0.00152611 -176.522 0 0 0.00155491 -179.978 1 0 0.00155473 179.969 0.0017398 3.47738 0.00171477 -176.53 0 0 0 0 0 0 5.42156e-12 90 9.28247e-15 -86.5224 5.2724e-11 -90 1.043e-14 -86.5296 3.21403e-07 179.972 
2477.08 0.000216166 90 1 0 0.00344454 -176.441 1.00002 -8.44348e-05 1 0 0.00156697 0.0225824 0.891346 -4.0528e-05 0 0 0.00175357 -176.444 0.00152624 -176.441 0 0 0.0015549 -179.977 1 0 0.00155473 179.968 0.00173996 3.559 0.00171492 -176.448 0 0 0 0 0 0 5.54914e-12 90 9.50173e-15 -86.4408 5.39646e-11 -90 1.06764e-14 -86.4482 3.21403e-07 179.971 
2535.36 0.000221252 90 1 0 0.00344486 -176.357 1.00002 -8.64217e-05 1 0 0.00156697 0.0231138 0.891346 -4.14817e-05 0 0 0.00175373 -176.36 0.00152638 -176.357 0 0 0.0015549 -179.977 1 0 0.00155473 179.967 0.00174011 3.64252 0.00171508 -176.365 0 0 0 0 0 0 5.67972e-12 90 9.72621e-15 -86.3572 5.52345e-11 -90 1.09286e-14 -86.3648 3.21403e-07 179.971 
2595.02 0.000226459 90 1 0 0.00344519 -176.272 1.00002 -8.84553e-05 1 0 0.00156697 0.0236577 0.891346 -4.24578e-05 0 0 0.00175389 -176.275 0.00152653 -176.272 0 0 0.0015549 -179.976 1 0 0.00155473 179.967 0.00174028 3.728 0.00171524 -176.28 0 0 0 0 0 0 5.81337e-12 90 9.95603e-15 -86.2718 5.65342e-11 -90 1.11868e-14 -86.2795 3.21403e-07 179.97 
2656.09 0.000231787 90 1 0 0.00344554 -176.184 1.00002 -9.05367e-05 1 0 0.00156696 0.0242145 0.891346 -4.34568e-05 0 0 0.00175407 -176.188 0.00152668 -176.184 0 0 0.0015549 -179.976 1 0 0.00155473 179.966 0.00174046 3.81546 0.00171541 -176.192 0 0 0 0 0 0 5.95016e-12 90 1.01913e-14 -86.1843 5.78645e-11 -90 1.14512e-14 -86.1922 3.21403e-07 179.969 
2718.59 0.000237242 90 1 0 0.0034459 -176.095 1.00002 -9.26671e-05 1 0 0.00156696 0.0247843 0.891346 -4.44794e-05 0 0 0.00175425 -176.098 0.00152684 -176.095 0 0 0.0015549 -179.975 1 0 0.00155473 179.965 0.00174064 3.90497 0.00171559 -176.103 0 0 0 0 0 0 6.09017e-12 90 1.04322e-14 -86.0948 5.92261e-11 -90 1.17219e-14 -86.1029 3.21403e-07 179.968 
2782.56 0.000242824 90 1 0 0.00344628 -176.003 1.00002 -9.48477e-05 1 0 0.00156696 0.0253675 0.891346 -4.55261e-05 0 0 0.00175445 -176.007 0.00152701 -176.003 0 0 0.0015549 -179.975 1 0 0.00155474 179.964 0.00174083 3.99656 0.00171578 -176.011 0 0 0 0 0 0 6.23348e-12 90 1.06789e-14 -86.0032 6.06198e-11 -90 1.1999e-14 -86.0115 3.21403e-07 179.968 
2848.04 0.000248538 90 1 0 0.00344668 -175.909 1.00002 -9.70795e-05 1 0 0.00156696 0.0259644 0.891346 -4.65974e-05 0 0 0.00175465 -175.913 0.00152719 -175.909 0 0 0.0015549 -179.974 1 0 0.00155474 179.963 0.00174103 4.09029 0.00171598 -175.918 0 0 0 0 0 0 6.38016e-12 90 1.09315e-14 -85.9095 6.20462e-11 -90 1.22828e-14 -85.9179 3.21403e-07 179.967 
2915.05 0.000254386 90 1 0 0.0034471 -175.814 1.00002 -9.93639e-05 1 0 0.00156696 0.0265754 0.891346 -4.76938e-05 0 0 0.00175486 -175.817 0.00152737 -175.814 0 0 0.0015549 -179.973 1 0 0.00155474 179.963 0.00174124 4.1862 0.00171619 -175.822 0 0 0 0 0 0 6.53029e-12 90 1.119e-14 -85.8135 6.35062e-11 -90 1.25733e-14 -85.8222 3.21403e-07 179.966 
2983.65 0.000260372 90 1 0 0.00344753 -175.715 1.00002 -0.000101702 1 0 0.00156696 0.0272008 0.891346 -4.88161e-05 0 0 0.00175509 -175.719 0.00152757 -175.715 0 0 0.00155489 -179.973 1 0 0.00155474 179.962 0.00174147 4.28434 0.0017164 -175.724 0 0 0 0 0 0 6.68396e-12 90 1.14548e-14 -85.7154 6.50006e-11 -90 1.28708e-14 -85.7243 3.21403e-07 179.965 
3053.86 0.000266499 90 1 0 0.00344799 -175.615 1.00002 -0.000104095 1 0 0.00156696 0.0278409 0.891346 -4.99648e-05 0 0 0.00175532 -175.619 0.00152777 -175.615 0 0 0.00155489 -179.972 1 0 0.00155474 179.961 0.0017417 4.38477 0.00171663 -175.624 0 0 0 0 0 0 6.84124e-12 90 1.17259e-14 -85.615 6.65301e-11 -90 1.31754e-14 -85.6241 3.21403e-07 179.965 
3125.72 0.00027277 90 1 0 0.00344847 -175.512 1.00002 -0.000106545 1 0 0.00156695 0.028496 0.891346 -5.11405e-05 0 0 0.00175556 -175.516 0.00152798 -175.512 0 0 0.00155489 -179.971 1 0 0.00155474 179.96 0.00174194 4.48753 0.00171687 -175.521 0 0 0 0 0 0 7.00222e-12 89.9999 1.20035e-14 -85.5122 6.80956e-11 -90 1.34873e-14 -85.5215 3.21403e-07 179.964 
3199.27 0.000279189 90 1 0 0.00344897 -175.407 1.00002 -0.000109052 1 0 0.00156695 0.0291666 0.891346 -5.23439e-05 0 0 0.00175582 -175.411 0.00152821 -175.407 0 0 0.00155489 -179.971 1 0 0.00155474 179.959 0.00174219 4.59268 0.00171712 -175.417 0 0 0 0 0 0 7.16699e-12 89.9999 1.22877e-14 -85.407 6.9698e-11 -90 1.38067e-14 -85.4166 3.21403e-07 179.963 
3274.55 0.000285758 90 1 0 0.0034495 -175.299 1.00002 -0.000111618 1 0 0.00156695 0.029853 0.891346 -5.35756e-05 0 0 0.00175609 -175.304 0.00152844 -175.299 0 0 0.00155489 -179.97 1 0 0.00155475 179.958 0.00174246 4.70027 0.00171738 -175.309 0 0 0 0 0 0 7.33564e-12 89.9999 1.25788e-14 -85.2994 7.13381e-11 -90 1.41337e-14 -85.3092 3.21403e-07 179.962 
3351.6 0.000292483 90 1 0 0.00345005 -175.189 1.00002 -0.000114244 1 0 0.00156695 0.0305555 0.891346 -5.48363e-05 0 0 0.00175637 -175.194 0.00152868 -175.189 0 0 0.00155489 -179.969 1 0 0.00155475 179.957 0.00174274 4.81036 0.00171765 -175.199 0 0 0 0 0 0 7.50825e-12 89.9999 1.28769e-14 -85.1893 7.30167e-11 -90 1.44686e-14 -85.1993 3.21403e-07 179.961 
3430.47 0.000299365 90 1 0 0.00345063 -175.077 1.00002 -0.000116933 1 0 0.00156695 0.0312745 0.891346 -5.61267e-05 0 0 0.00175666 -175.081 0.00152894 -175.077 0 0 0.00155488 -179.969 1 0 0.00155475 179.956 0.00174303 4.92301 0.00171794 -175.087 0 0 0 0 0 0 7.68493e-12 89.9999 1.31821e-14 -85.0767 7.47349e-11 -90 1.48116e-14 -85.0869 3.21403e-07 179.96 
3511.19 0.000306409 90 1 0 0.00345124 -174.961 1.00002 -0.000119684 1 0 0.00156694 0.0320105 0.891346 -5.74474e-05 0 0 0.00175697 -174.966 0.00152921 -174.961 0 0 0.00155488 -179.968 1 0 0.00155475 179.955 0.00174334 5.03826 0.00171824 -174.972 0 0 0 0 0 0 7.86576e-12 89.9999 1.34946e-14 -84.9614 7.64935e-11 -90 1.51627e-14 -84.9719 3.21403e-07 179.959 
3593.81 0.000313619 90 1 0 0.00345187 -174.843 1.00002 -0.0001225 1 0 0.00156694 0.0327638 0.891346 -5.87992e-05 0 0 0.00175729 -174.848 0.00152949 -174.843 0 0 0.00155488 -179.967 1 0 0.00155475 179.954 0.00174366 5.15618 0.00171855 -174.854 0 0 0 0 0 0 8.05085e-12 89.9999 1.38147e-14 -84.8435 7.82934e-11 -90 1.55224e-14 -84.8542 3.21403e-07 179.958 
3678.38 0.000320999 90 1 0 0.00345253 -174.723 1.00002 -0.000125383 1 0 0.00156694 0.0335348 0.891346 -6.01828e-05 0 0 0.00175763 -174.727 0.00152978 -174.723 0 0 0.00155488 -179.966 1 0 0.00155476 179.953 0.00174399 5.27684 0.00171888 -174.734 0 0 0 0 0 0 8.2403e-12 89.9999 1.41425e-14 -84.7228 8.01358e-11 -90 1.58907e-14 -84.7338 3.21403e-07 179.957 
3764.94 0.000328553 90 1 0 0.00345323 -174.599 1.00002 -0.000128333 1 0 0.00156694 0.034324 0.891346 -6.15989e-05 0 0 0.00175798 -174.604 0.00153009 -174.599 0 0 0.00155487 -179.965 1 0 0.00155476 179.952 0.00174434 5.40028 0.00171923 -174.611 0 0 0 0 0 0 8.4342e-12 89.9999 1.44782e-14 -84.5994 8.20214e-11 -90 1.62679e-14 -84.6106 3.21403e-07 179.956 
3853.53 0.000336284 90 1 0 0.00345396 -174.473 1.00002 -0.000131353 1 0 0.00156694 0.0351317 0.891346 -6.30484e-05 0 0 0.00175835 -174.478 0.00153041 -174.473 0 0 0.00155487 -179.965 1 0 0.00155476 179.951 0.00174471 5.52658 0.00171959 -174.485 0 0 0 0 0 0 8.63266e-12 89.9999 1.4822e-14 -84.4731 8.39515e-11 -90 1.66542e-14 -84.4845 3.21403e-07 179.955 
3944.21 0.000344197 90 1 0 0.00345472 -174.344 1.00002 -0.000134444 1 0 0.00156693 0.0359584 0.891346 -6.4532e-05 0 0 0.00175874 -174.349 0.00153075 -174.344 0 0 0.00155487 -179.964 1 0 0.00155476 179.949 0.00174509 5.65579 0.00171997 -174.356 0 0 0 0 0 0 8.8358e-12 89.9999 1.51741e-14 -84.3439 8.5927e-11 -90 1.70498e-14 -84.3556 3.21403e-07 179.954 
4037.02 0.000352296 90 1 0 0.00345552 -174.212 1.00002 -0.000137608 1 0 0.00156693 0.0368046 0.891346 -6.60505e-05 0 0 0.00175914 -174.217 0.0015311 -174.212 0 0 0.00155487 -179.963 1 0 0.00155477 179.948 0.0017455 5.78798 0.00172036 -174.224 0 0 0 0 0 0 9.04371e-12 89.9999 1.55348e-14 -84.2117 8.79489e-11 -90 1.7455e-14 -84.2236 3.21403e-07 179.953 
4132.01 0.000360586 90 1 0 0.00345635 -174.076 1.00002 -0.000140846 1 0 0.00156693 0.0376708 0.891346 -6.76048e-05 0 0 0.00175957 -174.082 0.00153147 -174.076 0 0 0.00155486 -179.962 1 0 0.00155477 179.947 0.00174592 5.92322 0.00172078 -174.089 0 0 0 0 0 0 9.25652e-12 89.9999 1.59042e-14 -84.0764 9.00184e-11 -90 1.78701e-14 -84.0887 3.21403e-07 179.952 
4229.24 0.000369071 90 1 0 0.00345723 -173.938 1.00002 -0.00014416 1 0 0.00156692 0.0385573 0.891346 -6.91956e-05 0 0 0.00176001 -173.943 0.00153186 -173.938 0 0 0.00155486 -179.961 1 0 0.00155477 179.946 0.00174636 6.06158 0.00172121 -173.951 0 0 0 0 0 0 9.47434e-12 89.9999 1.62826e-14 -83.938 9.21367e-11 -90 1.82952e-14 -83.9506 3.21403e-07 179.951 
4328.76 0.000377756 90 1 0 0.00345815 -173.796 1.00002 -0.000147552 1 0 0.00156692 0.0394646 0.891346 -7.08238e-05 0 0 0.00176048 -173.802 0.00153227 -173.796 0 0 0.00155486 -179.96 1 0 0.00155478 179.945 0.00174683 6.20311 0.00172167 -173.809 0 0 0 0 0 0 9.69728e-12 89.9999 1.66701e-14 -83.7965 9.43047e-11 -90 1.87306e-14 -83.8093 3.21403e-07 179.95 
4430.62 0.000386645 90 1 0 0.00345911 -173.652 1.00002 -0.000151024 1 0 0.00156692 0.0403934 0.891346 -7.24904e-05 0 0 0.00176097 -173.657 0.0015327 -173.652 0 0 0.00155485 -179.959 1 0 0.00155478 179.943 0.00174731 6.3479 0.00172214 -173.665 0 0 0 0 0 0 9.92546e-12 89.9999 1.70671e-14 -83.6517 9.65238e-11 -90 1.91767e-14 -83.6648 3.21403e-07 179.949 
4534.88 0.000395743 90 1 0 0.00346012 -173.504 1.00002 -0.000154578 1 0 0.00156691 0.041344 0.891346 -7.41961e-05 0 0 0.00176148 -173.509 0.00153314 -173.504 0 0 0.00155485 -179.958 1 0 0.00155478 179.942 0.00174782 6.49601 0.00172264 -173.517 0 0 0 0 0 0 1.0159e-11 89.9999 1.74738e-14 -83.5036 9.87951e-11 -90 1.96336e-14 -83.517 3.21403e-07 179.947 
4641.59 0.000405055 90 1 0 0.00346117 -173.352 1.00002 -0.000158215 1 0 0.00156691 0.0423169 0.891346 -7.5942e-05 0 0 0.00176202 -173.358 0.00153361 -173.352 0 0 0.00155485 -179.957 1 0 0.00155479 179.94 0.00174835 6.64751 0.00172316 -173.366 0 0 0 0 0 0 1.03981e-11 89.9999 1.78904e-14 -83.3521 1.0112e-10 -90 2.01017e-14 -83.3658 3.21403e-07 179.946 
4750.81 0.000414586 90 1 0 0.00346227 -173.197 1.00002 -0.000161938 1 0 0.00156691 0.0433128 0.891346 -7.7729e-05 0 0 0.00176258 -173.203 0.0015341 -173.197 0 0 0.00155484 -179.956 1 0 0.00155479 179.939 0.00174891 6.80249 0.00172371 -173.211 0 0 0 0 0 0 1.06428e-11 89.9999 1.83173e-14 -83.1971 1.03499e-10 -90 2.05813e-14 -83.2111 3.21403e-07 179.945 
4862.6 0.000424342 90 1 0 0.00346343 -173.039 1.00002 -0.000165749 1 0 0.0015669 0.0443321 0.891346 -7.95581e-05 0 0 0.00176317 -173.045 0.00153461 -173.039 0 0 0.00155484 -179.955 1 0 0.0015548 179.938 0.0017495 6.961 0.00172429 -173.053 0 0 0 0 0 0 1.08932e-11 89.9999 1.87546e-14 -83.0386 1.05935e-10 -90 2.10726e-14 -83.0529 3.21403e-07 179.944 
4977.02 0.000434327 90 1 0 0.00346464 -172.876 1.00002 -0.000169649 1 0 0.0015669 0.0453754 0.891346 -8.14301e-05 0 0 0.00176378 -172.883 0.00153515 -172.876 0 0 0.00155484 -179.954 1 0 0.0015548 179.936 0.00175011 7.12314 0.00172489 -172.891 0 0 0 0 0 0 1.11495e-11 89.9999 1.92026e-14 -82.8764 1.08428e-10 -90 2.15759e-14 -82.8911 3.21403e-07 179.942 
5094.14 0.000444547 90 1 0 0.00346591 -172.711 1.00002 -0.000173641 1 0 0.00156689 0.0464433 0.891346 -8.33463e-05 0 0 0.00176443 -172.717 0.00153571 -172.711 0 0 0.00155483 -179.953 1 0 0.0015548 179.935 0.00175075 7.28897 0.00172551 -172.726 0 0 0 0 0 0 1.14119e-11 89.9999 1.96616e-14 -82.7106 1.10979e-10 -90 2.20917e-14 -82.7256 3.21403e-07 179.941 
5214.01 0.000455008 90 1 0 0.00346724 -172.541 1.00002 -0.000177727 1 0 0.00156689 0.0475363 0.891346 -8.53075e-05 0 0 0.0017651 -172.547 0.0015363 -172.541 0 0 0.00155483 -179.952 1 0 0.00155481 179.933 0.00175142 7.45858 0.00172617 -172.556 0 0 0 0 0 0 1.16804e-11 89.9999 2.0132e-14 -82.5409 1.1359e-10 -90 2.26202e-14 -82.5563 3.21403e-07 179.939 
5336.7 0.000465715 90 1 0 0.00346863 -172.367 1.00002 -0.000181909 1 0 0.00156688 0.048655 0.891346 -8.73149e-05 0 0 0.00176581 -172.374 0.00153691 -172.367 0 0 0.00155482 -179.951 1 0 0.00155481 179.932 0.00175212 7.63204 0.00172686 -172.383 0 0 0 0 0 0 1.19553e-11 89.9999 2.0614e-14 -82.3675 1.16263e-10 -90 2.31617e-14 -82.3832 3.21403e-07 179.938 
5462.28 0.000476674 90 1 0 0.00347008 -172.19 1.00002 -0.00018619 1 0 0.00156688 0.0498 0.891346 -8.93695e-05 0 0 0.00176655 -172.197 0.00153756 -172.19 0 0 0.00155482 -179.95 1 0 0.00155482 179.93 0.00175286 7.80944 0.00172758 -172.206 0 0 0 0 0 0 1.22366e-11 89.9999 2.11079e-14 -82.1901 1.18999e-10 -90 2.37166e-14 -82.2061 3.21403e-07 179.937 
5590.81 0.00048789 90 1 0 0.00347161 -172.009 1.00002 -0.000190571 1 0 0.00156687 0.0509721 0.891346 -9.14724e-05 0 0 0.00176732 -172.016 0.00153823 -172.009 0 0 0.00155481 -179.949 1 0 0.00155482 179.928 0.00175363 7.99086 0.00172834 -172.025 0 0 0 0 0 0 1.25245e-11 89.9999 2.16141e-14 -82.0086 1.21799e-10 -90 2.42853e-14 -82.0251 3.21403e-07 179.935 
5722.37 0.000499371 90 1 0 0.00347321 -171.823 1.00002 -0.000195055 1 0 0.00156687 0.0521717 0.891346 -9.36248e-05 0 0 0.00176813 -171.83 0.00153894 -171.823 0 0 0.00155481 -179.948 1 0 0.00155483 179.927 0.00175443 8.17638 0.00172913 -171.84 0 0 0 0 0 0 1.28192e-11 89.9999 2.21329e-14 -81.8231 1.24665e-10 -90 2.48682e-14 -81.8399 3.21403e-07 179.934 
5857.02 0.000511122 90 1 0 0.00347488 -171.633 1.00002 -0.000199645 1 0 0.00156686 0.0533995 0.891346 -9.58279e-05 0 0 0.00176898 -171.641 0.00153968 -171.633 0 0 0.0015548 -179.946 1 0 0.00155484 179.925 0.00175528 8.36608 0.00172996 -171.651 0 0 0 0 0 0 1.31209e-11 89.9999 2.26646e-14 -81.6334 1.27599e-10 -90 2.54656e-14 -81.6506 3.21403e-07 179.932 
5994.84 0.000523149 90 1 0 0.00347663 -171.439 1.00002 -0.000204343 1 0 0.00156686 0.0546563 0.891346 -9.80828e-05 0 0 0.00176987 -171.447 0.00154046 -171.439 0 0 0.00155479 -179.945 1 0 0.00155484 179.923 0.00175616 8.56006 0.00173083 -171.457 0 0 0 0 0 0 1.34296e-11 89.9999 2.32096e-14 -81.4394 1.30601e-10 -90 2.60779e-14 -81.457 3.21403e-07 179.93 
6135.91 0.000535459 90 1 0 0.00347846 -171.241 1.00002 -0.000209151 1 0 0.00156685 0.0559426 0.891346 -0.000100391 0 0 0.00177081 -171.249 0.00154127 -171.241 0 0 0.00155479 -179.944 1 0 0.00155485 179.921 0.00175709 8.7584 0.00173174 -171.259 0 0 0 0 0 0 1.37456e-11 89.9999 2.37683e-14 -81.241 1.33675e-10 -90 2.67055e-14 -81.259 3.21403e-07 179.929 
6280.29 0.000548059 90 1 0 0.00348038 -171.038 1.00002 -0.000214073 1 0 0.00156684 0.0572593 0.891346 -0.000102753 0 0 0.00177178 -171.046 0.00154212 -171.038 0 0 0.00155478 -179.942 1 0 0.00155485 179.919 0.00175806 8.96119 0.00173269 -171.057 0 0 0 0 0 0 1.40691e-11 89.9999 2.4341e-14 -81.0382 1.3682e-10 -90 2.7349e-14 -81.0566 3.21403e-07 179.927 
6428.07 0.000560955 90 1 0 0.00348239 -170.831 1.00002 -0.00021911 1 0 0.00156684 0.0586069 0.891346 -0.000105171 0 0 0.0017728 -170.839 0.00154301 -170.831 0 0 0.00155477 -179.941 1 0 0.00155486 179.918 0.00175907 9.16851 0.00173369 -170.85 0 0 0 0 0 0 1.44002e-11 89.9999 2.49282e-14 -80.8309 1.4004e-10 -90 2.80086e-14 -80.8497 3.21403e-07 179.925 
6579.33 0.000574155 90 1 0 0.0034845 -170.619 1.00002 -0.000224266 1 0 0.00156683 0.0599863 0.891346 -0.000107646 0 0 0.00177387 -170.627 0.00154394 -170.619 0 0 0.00155477 -179.94 1 0 0.00155487 179.916 0.00176014 9.38047 0.00173473 -170.638 0 0 0 0 0 0 1.4739e-11 89.9999 2.55302e-14 -80.6189 1.43335e-10 -90 2.86849e-14 -80.6382 3.21403e-07 179.924 
6734.15 0.000587666 90 1 0 0.0034867 -170.402 1.00002 -0.000229543 1 0 0.00156682 0.0613981 0.891346 -0.000110179 0 0 0.00177499 -170.411 0.00154492 -170.402 0 0 0.00155476 -179.938 1 0 0.00155488 179.914 0.00176125 9.59714 0.00173582 -170.422 0 0 0 0 0 0 1.50858e-11 89.9999 2.61474e-14 -80.4023 1.46708e-10 -90 2.93784e-14 -80.4219 3.21403e-07 179.922 
6892.61 0.000601494 90 1 0 0.00348901 -170.181 1.00002 -0.000234945 1 0 0.00156681 0.0628432 0.891346 -0.000112771 0 0 0.00177617 -170.189 0.00154594 -170.181 0 0 0.00155475 -179.937 1 0 0.00155488 179.912 0.00176242 9.81862 0.00173697 -170.201 0 0 0 0 0 0 1.54408e-11 89.9999 2.67804e-14 -80.1808 1.5016e-10 -90 3.00895e-14 -80.2008 3.21403e-07 179.92 
7054.8 0.000615648 90 1 0 0.00349142 -169.954 1.00002 -0.000240473 1 0 0.0015668 0.0643223 0.891346 -0.000115425 0 0 0.00177739 -169.963 0.00154701 -169.954 0 0 0.00155474 -179.935 1 0 0.00155489 179.91 0.00176364 10.045 0.00173817 -169.975 0 0 0 0 0 0 1.58041e-11 89.9999 2.74296e-14 -79.9544 1.53693e-10 -90 3.08188e-14 -79.9749 3.21403e-07 179.918 
7220.81 0.000630135 90 1 0 0.00349395 -169.723 1.00002 -0.000246132 1 0 0.00156679 0.0658363 0.891346 -0.000118141 0 0 0.00177868 -169.732 0.00154813 -169.723 0 0 0.00155473 -179.934 1 0 0.0015549 179.907 0.00176491 10.2764 0.00173942 -169.744 0 0 0 0 0 0 1.6176e-11 89.9999 2.80953e-14 -79.7229 1.5731e-10 -90 3.15668e-14 -79.7439 3.21403e-07 179.916 
7390.72 0.000644962 90 1 0 0.0034966 -169.486 1.00002 -0.000251923 1 0 0.00156679 0.0673858 0.891346 -0.000120921 0 0 0.00178002 -169.496 0.00154931 -169.486 0 0 0.00155472 -179.932 1 0 0.00155491 179.905 0.00176625 10.5129 0.00174073 -169.508 0 0 0 0 0 0 1.65567e-11 89.9999 2.87782e-14 -79.4865 1.61011e-10 -90 3.23339e-14 -79.5079 3.21403e-07 179.914 
