f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
1592.28 0.000138953 90 1 0 0.00343695 -177.717 1.00002 -5.41658e-05 1 0 0.00156716 0.0144577 0.891358 -2.59945e-05 0 0 0.00175179 -177.719 0.00152246 -177.717 0 0 0.00155499 -179.985 1 0 0.0015549 179.98 0.00173835 2.2827 0.0017132 -177.722 0 0 0 0 0 0 3.56707e-12 90 6.09263e-15 -87.7172 7.3413e-12 -89.9999 5.35661e-14 -87.7178 3.21378e-07 179.982 
1629.75 0.000142223 90 1 0 0.00343708 -177.663 1.00002 -5.54404e-05 1 0 0.00156716 0.0147979 0.891358 -2.66062e-05 0 0 0.00175186 -177.666 0.00152251 -177.663 0 0 0.00155499 -179.985 1 0 0.0015549 179.979 0.00173842 2.33635 0.00171326 -177.668 0 0 0 0 0 0 3.65101e-12 90 6.23623e-15 -87.6635 7.51405e-12 -89.9999 5.48286e-14 -87.6641 3.21378e-07 179.981 
1668.1 0.000145569 90 1 0 0.00343722 -177.609 1.00002 -5.6745e-05 1 0 0.00156716 0.0151461 0.891358 -2.72322e-05 0 0 0.00175192 -177.611 0.00152257 -177.609 0 0 0.00155499 -179.985 1 0 0.0015549 179.979 0.00173849 2.39127 0.00171333 -177.614 0 0 0 0 0 0 3.73692e-12 90 6.38322e-15 -87.6086 7.69086e-12 -89.9999 5.6121e-14 -87.6092 3.21378e-07 179.981 
1707.35 0.000148995 90 1 0 0.00343736 -177.552 1.00002 -5.80802e-05 1 0 0.00156716 0.0155025 0.891358 -2.7873e-05 0 0 0.001752 -177.555 0.00152264 -177.552 0 0 0.00155499 -179.984 1 0 0.0015549 179.978 0.00173856 2.44747 0.0017134 -177.557 0 0 0 0 0 0 3.82486e-12 90 6.5337e-15 -87.5524 7.87184e-12 -89.9999 5.7444e-14 -87.553 3.21378e-07 179.98 
1747.53 0.000152501 90 1 0 0.00343751 -177.495 1.00002 -5.94469e-05 1 0 0.00156716 0.0158673 0.891358 -2.85289e-05 0 0 0.00175207 -177.497 0.0015227 -177.495 0 0 0.00155499 -179.984 1 0 0.0015549 179.978 0.00173863 2.50499 0.00171347 -177.5 0 0 0 0 0 0 3.91486e-12 90 6.68773e-15 -87.4949 8.05707e-12 -89.9999 5.87982e-14 -87.4955 3.21378e-07 179.98 
1788.65 0.000156089 90 1 0 0.00343767 -177.436 1.00002 -6.08457e-05 1 0 0.00156716 0.0162407 0.891358 -2.92002e-05 0 0 0.00175215 -177.438 0.00152277 -177.436 0 0 0.00155499 -179.984 1 0 0.00155491 179.977 0.00173871 2.56385 0.00171355 -177.441 0 0 0 0 0 0 4.00698e-12 90 6.84541e-15 -87.436 8.24666e-12 -89.9999 6.01846e-14 -87.4367 3.21378e-07 179.979 
1830.74 0.000159762 90 1 0 0.00343783 -177.376 1.00002 -6.22775e-05 1 0 0.00156716 0.0166229 0.891358 -2.98873e-05 0 0 0.00175224 -177.378 0.00152284 -177.376 0 0 0.00155499 -179.983 1 0 0.00155491 179.977 0.0017388 2.6241 0.00171363 -177.381 0 0 0 0 0 0 4.10127e-12 90 7.00683e-15 -87.3757 8.44071e-12 -89.9999 6.16037e-14 -87.3764 3.21378e-07 179.979 
1873.82 0.000163521 90 1 0 0.003438 -177.314 1.00002 -6.3743e-05 1 0 0.00156716 0.017014 0.891358 -3.05906e-05 0 0 0.00175232 -177.316 0.00152292 -177.314 0 0 0.00155499 -179.983 1 0 0.00155491 179.976 0.00173888 2.68576 0.00171372 -177.32 0 0 0 0 0 0 4.19777e-12 90 7.17206e-15 -87.3141 8.63933e-12 -89.9999 6.30564e-14 -87.3148 3.21378e-07 179.978 
1917.91 0.000167369 90 1 0 0.00343818 -177.251 1.00002 -6.52429e-05 1 0 0.00156715 0.0174144 0.891358 -3.13104e-05 0 0 0.00175241 -177.253 0.001523 -177.251 0 0 0.00155499 -179.982 1 0 0.00155491 179.975 0.00173897 2.74886 0.00171381 -177.257 0 0 0 0 0 0 4.29655e-12 90 7.34121e-15 -87.251 8.84262e-12 -89.9999 6.45436e-14 -87.2517 3.21378e-07 179.978 
1963.04 0.000171308 90 1 0 0.00343837 -177.186 1.00002 -6.67781e-05 1 0 0.00156715 0.0178242 0.891358 -3.20472e-05 0 0 0.00175251 -177.189 0.00152308 -177.186 0 0 0.00155499 -179.982 1 0 0.00155491 179.975 0.00173907 2.81344 0.0017139 -177.192 0 0 0 0 0 0 4.39765e-12 90 7.51437e-15 -87.1864 9.0507e-12 -89.9999 6.6066e-14 -87.1871 3.21378e-07 179.977 
2009.23 0.000175339 90 1 0 0.00343857 -177.12 1.00002 -6.83495e-05 1 0 0.00156715 0.0182436 0.891358 -3.28013e-05 0 0 0.00175261 -177.123 0.00152317 -177.12 0 0 0.00155499 -179.982 1 0 0.00155491 179.974 0.00173917 2.87954 0.001714 -177.126 0 0 0 0 0 0 4.50114e-12 90 7.69163e-15 -87.1203 9.26367e-12 -89.9999 6.76245e-14 -87.1211 3.21378e-07 179.977 
2056.51 0.000179465 90 1 0 0.00343877 -177.053 1.00002 -6.99578e-05 1 0 0.00156715 0.0186729 0.891358 -3.35732e-05 0 0 0.00175272 -177.055 0.00152326 -177.053 0 0 0.00155498 -179.981 1 0 0.00155491 179.974 0.00173927 2.94718 0.0017141 -177.059 0 0 0 0 0 0 4.60705e-12 90 7.8731e-15 -87.0526 9.48165e-12 -89.9999 6.92199e-14 -87.0534 3.21378e-07 179.976 
2104.9 0.000183688 90 1 0 0.00343899 -176.983 1.00002 -7.1604e-05 1 0 0.00156715 0.0191123 0.891358 -3.43632e-05 0 0 0.00175283 -176.986 0.00152336 -176.983 0 0 0.00155498 -179.981 1 0 0.00155491 179.973 0.00173938 3.0164 0.00171421 -176.99 0 0 0 0 0 0 4.71546e-12 90 8.05887e-15 -86.9834 9.70477e-12 -89.9999 7.08532e-14 -86.9842 3.21378e-07 179.976 
2154.43 0.00018801 90 1 0 0.00343922 -176.913 1.00002 -7.32889e-05 1 0 0.00156715 0.019562 0.891358 -3.51718e-05 0 0 0.00175294 -176.915 0.00152346 -176.913 0 0 0.00155498 -179.98 1 0 0.00155491 179.972 0.0017395 3.08724 0.00171432 -176.919 0 0 0 0 0 0 4.82642e-12 90 8.24904e-15 -86.9126 9.93313e-12 -89.9999 7.25252e-14 -86.9134 3.21378e-07 179.975 
2205.13 0.000192434 90 1 0 0.00343945 -176.84 1.00002 -7.50135e-05 1 0 0.00156715 0.0200224 0.891358 -3.59994e-05 0 0 0.00175306 -176.843 0.00152356 -176.84 0 0 0.00155498 -179.98 1 0 0.00155491 179.972 0.00173962 3.15974 0.00171444 -176.847 0 0 0 0 0 0 4.93999e-12 90 8.44374e-15 -86.8401 1.01669e-11 -89.9998 7.42369e-14 -86.8409 3.21378e-07 179.974 
2257.02 0.000196962 90 1 0 0.0034397 -176.766 1.00002 -7.67786e-05 1 0 0.00156715 0.0204935 0.891358 -3.68465e-05 0 0 0.00175319 -176.769 0.00152367 -176.766 0 0 0.00155498 -179.979 1 0 0.00155491 179.971 0.00173974 3.23394 0.00171456 -176.773 0 0 0 0 0 0 5.05623e-12 90 8.64305e-15 -86.7659 1.04061e-11 -89.9998 7.59893e-14 -86.7667 3.21378e-07 179.974 
2310.13 0.000201597 90 1 0 0.00343996 -176.69 1.00002 -7.85853e-05 1 0 0.00156715 0.0209758 0.891358 -3.77135e-05 0 0 0.00175332 -176.693 0.00152379 -176.69 0 0 0.00155498 -179.979 1 0 0.00155491 179.97 0.00173988 3.30987 0.00171469 -176.697 0 0 0 0 0 0 5.17521e-12 90 8.8471e-15 -86.6899 1.0651e-11 -89.9998 7.77833e-14 -86.6908 3.21378e-07 179.973 
2364.49 0.000206341 90 1 0 0.00344024 -176.612 1.00002 -8.04345e-05 1 0 0.00156715 0.0214694 0.891358 -3.8601e-05 0 0 0.00175346 -176.615 0.00152391 -176.612 0 0 0.00155498 -179.978 1 0 0.00155491 179.97 0.00174001 3.38758 0.00171483 -176.619 0 0 0 0 0 0 5.29699e-12 90 9.056e-15 -86.6122 1.09016e-11 -89.9998 7.96199e-14 -86.6131 3.21378e-07 179.973 
2420.13 0.000211196 90 1 0 0.00344052 -176.533 1.00002 -8.23272e-05 1 0 0.00156715 0.0219746 0.891358 -3.95093e-05 0 0 0.00175361 -176.536 0.00152404 -176.533 0 0 0.00155498 -179.978 1 0 0.00155492 179.969 0.00174016 3.4671 0.00171497 -176.54 0 0 0 0 0 0 5.42163e-12 90 9.26987e-15 -86.5327 1.11581e-11 -89.9998 8.15002e-14 -86.5336 3.21378e-07 179.972 
2477.08 0.000216166 90 1 0 0.00344082 -176.451 1.00002 -8.42644e-05 1 0 0.00156715 0.0224917 0.891358 -4.0439e-05 0 0 0.00175376 -176.454 0.00152417 -176.451 0 0 0.00155498 -179.977 1 0 0.00155492 179.968 0.00174031 3.54848 0.00171512 -176.459 0 0 0 0 0 0 5.54921e-12 90 9.48882e-15 -86.4513 1.14207e-11 -89.9998 8.34252e-14 -86.4522 3.21378e-07 179.971 
2535.36 0.000221252 90 1 0 0.00344113 -176.368 1.00002 -8.62473e-05 1 0 0.00156714 0.0230209 0.891358 -4.13906e-05 0 0 0.00175392 -176.371 0.00152431 -176.368 0 0 0.00155498 -179.977 1 0 0.00155492 179.968 0.00174047 3.63175 0.00171527 -176.376 0 0 0 0 0 0 5.67979e-12 90 9.71299e-15 -86.368 1.16894e-11 -89.9998 8.53961e-14 -86.369 3.21378e-07 179.971 
2595.02 0.000226459 90 1 0 0.00344146 -176.283 1.00002 -8.82768e-05 1 0 0.00156714 0.0235627 0.891358 -4.23645e-05 0 0 0.00175409 -176.286 0.00152445 -176.283 0 0 0.00155498 -179.976 1 0 0.00155492 179.967 0.00174063 3.71698 0.00171544 -176.291 0 0 0 0 0 0 5.81344e-12 90 9.9425e-15 -86.2828 1.19645e-11 -89.9998 8.74139e-14 -86.2838 3.21378e-07 179.97 
2656.09 0.000231787 90 1 0 0.00344181 -176.196 1.00002 -9.0354e-05 1 0 0.00156714 0.0241171 0.891358 -4.33614e-05 0 0 0.00175426 -176.199 0.00152461 -176.196 0 0 0.00155497 -179.976 1 0 0.00155492 179.966 0.00174081 3.80419 0.00171561 -176.203 0 0 0 0 0 0 5.95024e-12 90 1.01775e-14 -86.1956 1.2246e-11 -89.9998 8.94798e-14 -86.1966 3.21378e-07 179.969 
2718.59 0.000237242 90 1 0 0.00344217 -176.106 1.00002 -9.24801e-05 1 0 0.00156714 0.0246846 0.891358 -4.43817e-05 0 0 0.00175444 -176.11 0.00152477 -176.106 0 0 0.00155497 -179.975 1 0 0.00155492 179.965 0.00174099 3.89343 0.00171579 -176.114 0 0 0 0 0 0 6.09025e-12 90 1.04181e-14 -86.1063 1.25342e-11 -89.9998 9.15949e-14 -86.1074 3.21378e-07 179.969 
2782.56 0.000242824 90 1 0 0.00344255 -176.015 1.00002 -9.46563e-05 1 0 0.00156714 0.0252655 0.891358 -4.54261e-05 0 0 0.00175464 -176.019 0.00152493 -176.015 0 0 0.00155497 -179.975 1 0 0.00155492 179.964 0.00174118 3.98475 0.00171597 -176.023 0 0 0 0 0 0 6.23356e-12 90 1.06644e-14 -86.015 1.28291e-11 -89.9998 9.37606e-14 -86.0161 3.21378e-07 179.968 
2848.04 0.000248538 90 1 0 0.00344294 -175.922 1.00002 -9.68836e-05 1 0 0.00156714 0.0258601 0.891358 -4.6495e-05 0 0 0.00175484 -175.925 0.00152511 -175.922 0 0 0.00155497 -179.974 1 0 0.00155492 179.964 0.00174138 4.07821 0.00171617 -175.93 0 0 0 0 0 0 6.38024e-12 90 1.09166e-14 -85.9215 1.3131e-11 -89.9998 9.59779e-14 -85.9226 3.21378e-07 179.967 
2915.05 0.000254386 90 1 0 0.00344336 -175.826 1.00002 -9.91634e-05 1 0 0.00156714 0.0264686 0.891358 -4.75891e-05 0 0 0.00175505 -175.83 0.00152529 -175.826 0 0 0.00155497 -179.973 1 0 0.00155493 179.963 0.00174159 4.17384 0.00171638 -175.835 0 0 0 0 0 0 6.53038e-12 90 1.11748e-14 -85.8259 1.344e-11 -89.9998 9.82481e-14 -85.827 3.21378e-07 179.966 
2983.65 0.000260372 90 1 0 0.00344379 -175.728 1.00002 -0.000101497 1 0 0.00156713 0.0270915 0.891358 -4.87089e-05 0 0 0.00175527 -175.732 0.00152548 -175.728 0 0 0.00155497 -179.973 1 0 0.00155493 179.962 0.00174181 4.27169 0.00171659 -175.737 0 0 0 0 0 0 6.68404e-12 90 1.14392e-14 -85.728 1.37563e-11 -89.9998 1.00573e-13 -85.7292 3.21378e-07 179.965 
3053.86 0.000266499 90 1 0 0.00344425 -175.628 1.00002 -0.000103885 1 0 0.00156713 0.027729 0.891358 -4.98551e-05 0 0 0.0017555 -175.632 0.00152569 -175.628 0 0 0.00155497 -179.972 1 0 0.00155493 179.961 0.00174204 4.37182 0.00171682 -175.637 0 0 0 0 0 0 6.84133e-12 90 1.17099e-14 -85.6279 1.408e-11 -89.9998 1.02953e-13 -85.6291 3.21378e-07 179.965 
3125.72 0.00027277 90 1 0 0.00344472 -175.525 1.00002 -0.00010633 1 0 0.00156713 0.0283815 0.891358 -5.10282e-05 0 0 0.00175574 -175.529 0.0015259 -175.525 0 0 0.00155496 -179.971 1 0 0.00155493 179.96 0.00174228 4.47428 0.00171705 -175.535 0 0 0 0 0 0 7.00231e-12 89.9999 1.19871e-14 -85.5254 1.44113e-11 -89.9998 1.0539e-13 -85.5266 3.21378e-07 179.964 
3199.27 0.000279189 90 1 0 0.00344522 -175.421 1.00002 -0.000108832 1 0 0.00156713 0.0290494 0.891358 -5.22289e-05 0 0 0.001756 -175.425 0.00152612 -175.421 0 0 0.00155496 -179.971 1 0 0.00155493 179.959 0.00174253 4.57913 0.0017173 -175.43 0 0 0 0 0 0 7.16708e-12 89.9999 1.2271e-14 -85.4206 1.47504e-11 -89.9998 1.07886e-13 -85.4218 3.21378e-07 179.963 
3274.55 0.000285758 90 1 0 0.00344574 -175.313 1.00002 -0.000111393 1 0 0.00156713 0.029733 0.891358 -5.34579e-05 0 0 0.00175626 -175.317 0.00152635 -175.313 0 0 0.00155496 -179.97 1 0 0.00155493 179.958 0.0017428 4.6864 0.00171756 -175.323 0 0 0 0 0 0 7.33573e-12 89.9999 1.25616e-14 -85.3133 1.50975e-11 -89.9998 1.10441e-13 -85.3145 3.21378e-07 179.962 
3351.6 0.000292483 90 1 0 0.00344629 -175.204 1.00002 -0.000114014 1 0 0.00156713 0.0304327 0.891358 -5.47159e-05 0 0 0.00175654 -175.208 0.00152659 -175.204 0 0 0.00155496 -179.969 1 0 0.00155494 179.957 0.00174308 4.79617 0.00171783 -175.214 0 0 0 0 0 0 7.50835e-12 89.9999 1.28592e-14 -85.2035 1.54527e-11 -89.9998 1.13058e-13 -85.2048 3.21378e-07 179.961 
3430.47 0.000299365 90 1 0 0.00344687 -175.091 1.00002 -0.000116697 1 0 0.00156712 0.0311488 0.891358 -5.60034e-05 0 0 0.00175683 -175.096 0.00152685 -175.091 0 0 0.00155496 -179.969 1 0 0.00155494 179.956 0.00174337 4.90848 0.00171812 -175.101 0 0 0 0 0 0 7.68503e-12 89.9999 1.3164e-14 -85.0912 1.58164e-11 -89.9998 1.15737e-13 -85.0925 3.21378e-07 179.96 
3511.19 0.000306409 90 1 0 0.00344747 -174.976 1.00002 -0.000119443 1 0 0.00156712 0.0318818 0.891358 -5.73212e-05 0 0 0.00175714 -174.981 0.00152711 -174.976 0 0 0.00155495 -179.968 1 0 0.00155494 179.955 0.00174367 5.0234 0.00171842 -174.987 0 0 0 0 0 0 7.86586e-12 89.9999 1.34761e-14 -84.9763 1.61885e-11 -89.9998 1.18481e-13 -84.9776 3.21378e-07 179.959 
3593.81 0.000313619 90 1 0 0.0034481 -174.859 1.00002 -0.000122253 1 0 0.00156712 0.0326321 0.891358 -5.867e-05 0 0 0.00175746 -174.863 0.00152739 -174.859 0 0 0.00155495 -179.967 1 0 0.00155494 179.954 0.00174399 5.14098 0.00171873 -174.869 0 0 0 0 0 0 8.05096e-12 89.9999 1.37958e-14 -84.8587 1.65695e-11 -89.9998 1.21292e-13 -84.8601 3.21378e-07 179.958 
3678.38 0.000320999 90 1 0 0.00344875 -174.738 1.00002 -0.00012513 1 0 0.00156712 0.0334 0.891358 -6.00506e-05 0 0 0.0017578 -174.743 0.00152768 -174.738 0 0 0.00155495 -179.966 1 0 0.00155494 179.953 0.00174432 5.26128 0.00171906 -174.749 0 0 0 0 0 0 8.2404e-12 89.9999 1.41231e-14 -84.7384 1.69594e-11 -89.9997 1.24169e-13 -84.7398 3.21378e-07 179.957 
3764.94 0.000328553 90 1 0 0.00344944 -174.615 1.00002 -0.000128074 1 0 0.00156712 0.034186 0.891358 -6.14636e-05 0 0 0.00175815 -174.62 0.00152799 -174.615 0 0 0.00155495 -179.966 1 0 0.00155495 179.952 0.00174467 5.38437 0.0017194 -174.626 0 0 0 0 0 0 8.43431e-12 89.9999 1.44583e-14 -84.6153 1.73584e-11 -89.9997 1.27117e-13 -84.6167 3.21378e-07 179.956 
3853.53 0.000336284 90 1 0 0.00345017 -174.489 1.00002 -0.000131088 1 0 0.00156711 0.0349905 0.891358 -6.29099e-05 0 0 0.00175851 -174.494 0.00152831 -174.489 0 0 0.00155495 -179.965 1 0 0.00155495 179.951 0.00174504 5.5103 0.00171976 -174.501 0 0 0 0 0 0 8.63278e-12 89.9999 1.48016e-14 -84.4894 1.77669e-11 -89.9997 1.30135e-13 -84.4908 3.21378e-07 179.955 
3944.21 0.000344197 90 1 0 0.00345093 -174.361 1.00002 -0.000134173 1 0 0.00156711 0.0358139 0.891358 -6.43903e-05 0 0 0.0017589 -174.365 0.00152864 -174.361 0 0 0.00155494 -179.964 1 0 0.00155495 179.95 0.00174542 5.63913 0.00172013 -174.372 0 0 0 0 0 0 8.83591e-12 89.9999 1.51533e-14 -84.3605 1.8185e-11 -89.9997 1.33226e-13 -84.362 3.21378e-07 179.954 
4037.02 0.000352296 90 1 0 0.00345172 -174.229 1.00002 -0.00013733 1 0 0.00156711 0.0366567 0.891358 -6.59054e-05 0 0 0.0017593 -174.234 0.001529 -174.229 0 0 0.00155494 -179.963 1 0 0.00155495 179.948 0.00174582 5.77094 0.00172053 -174.241 0 0 0 0 0 0 9.04383e-12 89.9999 1.55134e-14 -84.2287 1.86129e-11 -89.9997 1.36393e-13 -84.2302 3.21378e-07 179.953 
4132.01 0.000360586 90 1 0 0.00345255 -174.094 1.00002 -0.000140561 1 0 0.0015671 0.0375193 0.891358 -6.74563e-05 0 0 0.00175973 -174.099 0.00152936 -174.094 0 0 0.00155494 -179.962 1 0 0.00155496 179.947 0.00174624 5.90579 0.00172094 -174.106 0 0 0 0 0 0 9.25664e-12 89.9999 1.58823e-14 -84.0938 1.90508e-11 -89.9997 1.39636e-13 -84.0954 3.21378e-07 179.952 
4229.24 0.000369071 90 1 0 0.00345342 -173.956 1.00002 -0.000143869 1 0 0.0015671 0.0384023 0.891358 -6.90436e-05 0 0 0.00176017 -173.961 0.00152975 -173.956 0 0 0.00155493 -179.961 1 0 0.00155496 179.946 0.00174668 6.04374 0.00172137 -173.968 0 0 0 0 0 0 9.47446e-12 89.9999 1.62601e-14 -83.9559 1.94991e-11 -89.9997 1.42958e-13 -83.9575 3.21378e-07 179.951 
4328.76 0.000377756 90 1 0 0.00345433 -173.815 1.00002 -0.000147254 1 0 0.0015671 0.039306 0.891358 -7.06682e-05 0 0 0.00176063 -173.82 0.00153015 -173.815 0 0 0.00155493 -179.96 1 0 0.00155496 179.945 0.00174714 6.18487 0.00172183 -173.828 0 0 0 0 0 0 9.6974e-12 89.9999 1.66471e-14 -83.8147 1.9958e-11 -89.9997 1.4636e-13 -83.8164 3.21378e-07 179.95 
4430.62 0.000386645 90 1 0 0.00345529 -173.67 1.00002 -0.000150719 1 0 0.00156709 0.040231 0.891358 -7.23311e-05 0 0 0.00176112 -173.676 0.00153058 -173.67 0 0 0.00155493 -179.96 1 0 0.00155497 179.943 0.00174763 6.32923 0.0017223 -173.683 0 0 0 0 0 0 9.92559e-12 89.9999 1.70435e-14 -83.6704 2.04276e-11 -89.9997 1.49845e-13 -83.672 3.21378e-07 179.949 
4534.88 0.000395743 90 1 0 0.00345628 -173.523 1.00002 -0.000154266 1 0 0.00156709 0.0411778 0.891358 -7.40332e-05 0 0 0.00176163 -173.528 0.00153102 -173.523 0 0 0.00155492 -179.959 1 0 0.00155497 179.942 0.00174813 6.47692 0.0017228 -173.536 0 0 0 0 0 0 1.01592e-11 89.9999 1.74496e-14 -83.5227 2.09083e-11 -89.9997 1.53416e-13 -83.5244 3.21378e-07 179.947 
4641.59 0.000405055 90 1 0 0.00345733 -173.372 1.00002 -0.000157896 1 0 0.00156709 0.0421468 0.891358 -7.57752e-05 0 0 0.00176216 -173.377 0.00153148 -173.372 0 0 0.00155492 -179.958 1 0 0.00155497 179.941 0.00174866 6.62798 0.00172332 -173.385 0 0 0 0 0 0 1.03982e-11 89.9999 1.78656e-14 -83.3716 2.14003e-11 -89.9997 1.57073e-13 -83.3734 3.21378e-07 179.946 
4750.81 0.000414586 90 1 0 0.00345843 -173.217 1.00002 -0.000161612 1 0 0.00156708 0.0431387 0.891358 -7.75583e-05 0 0 0.00176272 -173.223 0.00153197 -173.217 0 0 0.00155492 -179.957 1 0 0.00155498 179.939 0.00174921 6.78251 0.00172386 -173.231 0 0 0 0 0 0 1.06429e-11 89.9999 1.82918e-14 -83.2171 2.19038e-11 -89.9997 1.6082e-13 -83.2189 3.21378e-07 179.945 
4862.6 0.000424342 90 1 0 0.00345958 -173.059 1.00002 -0.000165414 1 0 0.00156708 0.0441539 0.891358 -7.93833e-05 0 0 0.0017633 -173.065 0.00153248 -173.059 0 0 0.00155491 -179.956 1 0 0.00155498 179.938 0.0017498 6.94057 0.00172443 -173.073 0 0 0 0 0 0 1.08933e-11 89.9999 1.87285e-14 -83.059 2.24193e-11 -89.9997 1.64659e-13 -83.0608 3.21378e-07 179.944 
4977.02 0.000434327 90 1 0 0.00346078 -172.897 1.00002 -0.000169307 1 0 0.00156708 0.045193 0.891358 -8.12513e-05 0 0 0.00176391 -172.904 0.00153301 -172.897 0 0 0.00155491 -179.955 1 0 0.00155499 179.936 0.0017504 7.10224 0.00172503 -172.912 0 0 0 0 0 0 1.11497e-11 89.9999 1.91758e-14 -82.8973 2.29468e-11 -89.9997 1.68593e-13 -82.8992 3.21378e-07 179.942 
5094.14 0.000444547 90 1 0 0.00346204 -172.732 1.00002 -0.000173291 1 0 0.00156707 0.0462566 0.891358 -8.31632e-05 0 0 0.00176456 -172.738 0.00153357 -172.732 0 0 0.0015549 -179.954 1 0 0.00155499 179.935 0.00175104 7.2676 0.00172565 -172.747 0 0 0 0 0 0 1.1412e-11 89.9999 1.96342e-14 -82.7319 2.34868e-11 -89.9997 1.72622e-13 -82.7339 3.21378e-07 179.941 
5214.01 0.000455008 90 1 0 0.00346336 -172.563 1.00002 -0.000177368 1 0 0.00156707 0.0473452 0.891358 -8.51201e-05 0 0 0.00176523 -172.569 0.00153415 -172.563 0 0 0.0015549 -179.952 1 0 0.00155499 179.933 0.00175171 7.43672 0.00172631 -172.578 0 0 0 0 0 0 1.16806e-11 89.9999 2.01039e-14 -82.5628 2.40394e-11 -89.9996 1.76752e-13 -82.5648 3.21378e-07 179.94 
5336.7 0.000465715 90 1 0 0.00346474 -172.39 1.00002 -0.000181542 1 0 0.00156706 0.0484594 0.891358 -8.71231e-05 0 0 0.00176593 -172.397 0.00153476 -172.39 0 0 0.00155489 -179.951 1 0 0.001555 179.932 0.00175241 7.60968 0.00172699 -172.406 0 0 0 0 0 0 1.19554e-11 89.9999 2.05852e-14 -82.3898 2.46051e-11 -89.9996 1.80983e-13 -82.3918 3.21378e-07 179.938 
5462.28 0.000476674 90 1 0 0.00346618 -172.213 1.00002 -0.000185814 1 0 0.00156706 0.0495999 0.891358 -8.91732e-05 0 0 0.00176667 -172.22 0.0015354 -172.213 0 0 0.00155489 -179.95 1 0 0.001555 179.93 0.00175314 7.78658 0.00172771 -172.229 0 0 0 0 0 0 1.22367e-11 89.9999 2.10783e-14 -82.2129 2.51841e-11 -89.9996 1.85319e-13 -82.215 3.21378e-07 179.937 
5590.81 0.00048789 90 1 0 0.0034677 -172.032 1.00002 -0.000190186 1 0 0.00156705 0.0507672 0.891358 -9.12715e-05 0 0 0.00176744 -172.039 0.00153608 -172.032 0 0 0.00155488 -179.949 1 0 0.00155501 179.929 0.0017539 7.96748 0.00172846 -172.048 0 0 0 0 0 0 1.25247e-11 89.9999 2.15838e-14 -82.032 2.57767e-11 -89.9996 1.89763e-13 -82.0341 3.21378e-07 179.935 
5722.37 0.000499371 90 1 0 0.00346929 -171.847 1.00002 -0.000194662 1 0 0.00156705 0.051962 0.891358 -9.34192e-05 0 0 0.00176824 -171.854 0.00153678 -171.847 0 0 0.00155488 -179.948 1 0 0.00155502 179.927 0.00175471 8.15247 0.00172925 -171.864 0 0 0 0 0 0 1.28194e-11 89.9999 2.21018e-14 -81.847 2.63833e-11 -89.9996 1.94317e-13 -81.8492 3.21378e-07 179.934 
5857.02 0.000511122 90 1 0 0.00347095 -171.658 1.00002 -0.000199242 1 0 0.00156704 0.0531849 0.891358 -9.56174e-05 0 0 0.00176909 -171.665 0.00153751 -171.658 0 0 0.00155487 -179.947 1 0 0.00155502 179.925 0.00175555 8.34163 0.00173007 -171.675 0 0 0 0 0 0 1.31211e-11 89.9999 2.26327e-14 -81.6578 2.70041e-11 -89.9996 1.98984e-13 -81.66 3.21378e-07 179.932 
5994.84 0.000523149 90 1 0 0.00347268 -171.464 1.00002 -0.00020393 1 0 0.00156703 0.0544366 0.891358 -9.78674e-05 0 0 0.00176997 -171.472 0.00153828 -171.464 0 0 0.00155487 -179.945 1 0 0.00155503 179.923 0.00175643 8.53506 0.00173094 -171.482 0 0 0 0 0 0 1.34298e-11 89.9999 2.31768e-14 -81.4644 2.76395e-11 -89.9996 2.03769e-13 -81.4666 3.21378e-07 179.931 
6135.91 0.000535459 90 1 0 0.00347451 -171.267 1.00002 -0.000208729 1 0 0.00156703 0.0557178 0.891358 -0.00010017 0 0 0.0017709 -171.274 0.00153909 -171.267 0 0 0.00155486 -179.944 1 0 0.00155503 179.922 0.00175735 8.73284 0.00173184 -171.285 0 0 0 0 0 0 1.37458e-11 89.9999 2.37346e-14 -81.2666 2.82899e-11 -89.9996 2.08673e-13 -81.2689 3.21378e-07 179.929 
6280.29 0.000548059 90 1 0 0.00347641 -171.064 1.00002 -0.000213641 1 0 0.00156702 0.0570291 0.891358 -0.000102527 0 0 0.00177187 -171.072 0.00153993 -171.064 0 0 0.00155485 -179.943 1 0 0.00155504 179.92 0.00175831 8.93505 0.00173279 -171.083 0 0 0 0 0 0 1.40693e-11 89.9999 2.43065e-14 -81.0644 2.89556e-11 -89.9996 2.137e-13 -81.0667 3.21378e-07 179.927 
6428.07 0.000560955 90 1 0 0.00347841 -170.858 1.00002 -0.000218668 1 0 0.00156701 0.0583713 0.891358 -0.00010494 0 0 0.00177289 -170.866 0.00154082 -170.858 0 0 0.00155485 -179.941 1 0 0.00155505 179.918 0.00175932 9.14179 0.00173378 -170.876 0 0 0 0 0 0 1.44003e-11 89.9999 2.48927e-14 -80.8576 2.96369e-11 -89.9996 2.18854e-13 -80.86 3.21378e-07 179.926 
